run-id,episode,total_reward,avg_reward,avg_waiting_time,epsilon,lr,gamma
policy_v1,662,-341.9599,-14.2483,14.2483,0.1014,0.1,0.95
policy_v1,663,-158.6462,-6.6103,6.6103,0.1011,0.1,0.95
policy_v1,664,-460.9599,-19.2067,19.2067,0.1008,0.1,0.95
policy_v1,665,-55.6462,-2.3186,2.3186,0.1005,0.1,0.95
policy_v1,666,-47.9599,-1.9983,1.9983,0.1002,0.1,0.95
policy_v1,667,-56.9599,-2.3733,2.3733,0.0999,0.1,0.95
policy_v1,668,-358.6462,-14.9436,14.9436,0.0996,0.1,0.95
policy_v1,669,-58.9599,-2.4567,2.4567,0.0993,0.1,0.95
policy_v1,670,-345.9599,-14.415,14.415,0.099,0.1,0.95
policy_v1,671,-76.9599,-3.2067,3.2067,0.0987,0.1,0.95
policy_v1,672,-46.1363,-1.9223,1.9223,0.0984,0.1,0.95
policy_v1,673,-175.122,-7.2968,7.2968,0.0981,0.1,0.95
policy_v1,674,-166.7883,-6.9495,6.9495,0.0978,0.1,0.95
policy_v1,675,-79.1716,-3.2988,3.2988,0.0975,0.1,0.95
policy_v1,676,-66.9599,-2.79,2.79,0.0972,0.1,0.95
policy_v1,677,-175.9599,-7.3317,7.3317,0.0969,0.1,0.95
policy_v1,678,-36.9599,-1.54,1.54,0.0966,0.1,0.95
policy_v1,679,-51.1315,-2.1305,2.1305,0.0963,0.1,0.95
policy_v1,680,-142.5051,-5.9377,5.9377,0.096,0.1,0.95
policy_v1,681,-40.101,-1.6709,1.6709,0.0957,0.1,0.95
policy_v1,682,-443.9599,-18.4983,18.4983,0.0954,0.1,0.95
policy_v1,683,-40.1363,-1.6723,1.6723,0.0951,0.1,0.95
policy_v1,684,-45.6462,-1.9019,1.9019,0.0948,0.1,0.95
policy_v1,685,-52.9599,-2.2067,2.2067,0.0945,0.1,0.95
policy_v1,686,-76.9599,-3.2067,3.2067,0.0942,0.1,0.95
policy_v1,687,-48.9599,-2.04,2.04,0.0939,0.1,0.95
policy_v1,688,-56.9599,-2.3733,2.3733,0.0936,0.1,0.95
policy_v1,689,-54.9599,-2.29,2.29,0.0933,0.1,0.95
policy_v1,690,-35.1363,-1.464,1.464,0.093,0.1,0.95
policy_v1,691,-42.1363,-1.7557,1.7557,0.0927,0.1,0.95
policy_v1,692,-252.4533,-10.5189,10.5189,0.0924,0.1,0.95
policy_v1,693,-160.6462,-6.6936,6.6936,0.0921,0.1,0.95
policy_v1,694,-45.1363,-1.8807,1.8807,0.0918,0.1,0.95
policy_v1,695,-240.1539,-10.0064,10.0064,0.0915,0.1,0.95
policy_v1,696,-445.0867,-18.5453,18.5453,0.0912,0.1,0.95
policy_v1,697,-44.1716,-1.8405,1.8405,0.0909,0.1,0.95
policy_v1,698,-45.101,-1.8792,1.8792,0.0906,0.1,0.95
policy_v1,699,-37.6462,-1.5686,1.5686,0.0903,0.1,0.95
policy_v1,700,-50.8188,-2.1175,2.1175,0.09,0.1,0.95
policy_v1,701,-44.8188,-1.8675,1.8675,0.0897,0.1,0.95
policy_v1,702,-45.1363,-1.8807,1.8807,0.0894,0.1,0.95
policy_v1,703,-53.1363,-2.214,2.214,0.0891,0.1,0.95
policy_v1,704,-238.1539,-9.9231,9.9231,0.0888,0.1,0.95
policy_v1,705,-37.101,-1.5459,1.5459,0.0885,0.1,0.95
policy_v1,706,-136.101,-5.6709,5.6709,0.0882,0.1,0.95
policy_v1,707,-46.9599,-1.9567,1.9567,0.0879,0.1,0.95
policy_v1,708,-47.9599,-1.9983,1.9983,0.0876,0.1,0.95
policy_v1,709,-248.295,-10.3456,10.3456,0.0873,0.1,0.95
policy_v1,710,-62.9599,-2.6233,2.6233,0.087,0.1,0.95
policy_v1,711,-93.9456,-3.9144,3.9144,0.0867,0.1,0.95
policy_v1,712,-57.9456,-2.4144,2.4144,0.0864,0.1,0.95
policy_v1,713,-46.9599,-1.9567,1.9567,0.0861,0.1,0.95
policy_v1,714,-46.8188,-1.9508,1.9508,0.0858,0.1,0.95
policy_v1,715,-322.101,-13.4209,13.4209,0.0855,0.1,0.95
policy_v1,716,-37.101,-1.5459,1.5459,0.0852,0.1,0.95
policy_v1,717,-35.9294,-1.4971,1.4971,0.0849,0.1,0.95
policy_v1,718,-66.122,-2.7551,2.7551,0.0846,0.1,0.95
policy_v1,719,-127.1363,-5.2973,5.2973,0.0843,0.1,0.95
policy_v1,720,-150.9599,-6.29,6.29,0.084,0.1,0.95
policy_v1,721,-238.4371,-9.9349,9.9349,0.0837,0.1,0.95
policy_v1,722,-56.9599,-2.3733,2.3733,0.0834,0.1,0.95
policy_v1,723,-36.101,-1.5042,1.5042,0.0831,0.1,0.95
policy_v1,724,-50.8188,-2.1175,2.1175,0.0828,0.1,0.95
policy_v1,725,-33.101,-1.3792,1.3792,0.0825,0.1,0.95
policy_v1,726,-36.6462,-1.5269,1.5269,0.0822,0.1,0.95
policy_v1,727,-133.9599,-5.5817,5.5817,0.0819,0.1,0.95
policy_v1,728,-57.9599,-2.415,2.415,0.0816,0.1,0.95
policy_v1,729,-39.6462,-1.6519,1.6519,0.0813,0.1,0.95
policy_v1,730,-48.9599,-2.04,2.04,0.081,0.1,0.95
policy_v1,731,-342.101,-14.2542,14.2542,0.0807,0.1,0.95
policy_v1,732,-46.9599,-1.9567,1.9567,0.0804,0.1,0.95
policy_v1,733,-27.2726,-1.1364,1.1364,0.0801,0.1,0.95
policy_v1,734,-322.101,-13.4209,13.4209,0.0798,0.1,0.95
policy_v1,735,-151.8188,-6.3258,6.3258,0.0795,0.1,0.95
policy_v1,736,-57.6462,-2.4019,2.4019,0.0792,0.1,0.95
policy_v1,737,-175.9599,-7.3317,7.3317,0.0789,0.1,0.95
policy_v1,738,-67.9599,-2.8317,2.8317,0.0786,0.1,0.95
policy_v1,739,-46.9599,-1.9567,1.9567,0.0783,0.1,0.95
policy_v1,740,-53.9599,-2.2483,2.2483,0.078,0.1,0.95
policy_v1,741,-68.9599,-2.8733,2.8733,0.0777,0.1,0.95
policy_v1,742,-43.6462,-1.8186,1.8186,0.0774,0.1,0.95
policy_v1,743,-58.8188,-2.4508,2.4508,0.0771,0.1,0.95
policy_v1,744,-28.101,-1.1709,1.1709,0.0768,0.1,0.95
policy_v1,745,-331.9599,-13.8317,13.8317,0.0765,0.1,0.95
policy_v1,746,-56.9599,-2.3733,2.3733,0.0762,0.1,0.95
policy_v1,747,-252.1539,-10.5064,10.5064,0.0759,0.1,0.95
policy_v1,748,-58.9599,-2.4567,2.4567,0.0756,0.1,0.95
policy_v1,749,-620.295,-25.8456,25.8456,0.0753,0.1,0.95
policy_v1,750,-40.9599,-1.7067,1.7067,0.075,0.1,0.95
policy_v1,751,-65.6462,-2.7353,2.7353,0.0747,0.1,0.95
policy_v1,752,-49.9599,-2.0817,2.0817,0.0744,0.1,0.95
policy_v1,753,-68.9599,-2.8733,2.8733,0.0741,0.1,0.95
policy_v1,754,-42.9599,-1.79,1.79,0.0738,0.1,0.95
policy_v1,755,-39.6462,-1.6519,1.6519,0.0735,0.1,0.95
policy_v1,756,-46.8188,-1.9508,1.9508,0.0732,0.1,0.95
policy_v1,757,-56.9599,-2.3733,2.3733,0.0729,0.1,0.95
policy_v1,758,-46.9599,-1.9567,1.9567,0.0726,0.1,0.95
policy_v1,759,-242.4676,-10.1028,10.1028,0.0723,0.1,0.95
policy_v1,760,-50.9599,-2.1233,2.1233,0.072,0.1,0.95
policy_v1,761,-78.9599,-3.29,3.29,0.0717,0.1,0.95
policy_v1,762,-71.8045,-2.9919,2.9919,0.0714,0.1,0.95
policy_v1,763,-145.9599,-6.0817,6.0817,0.0711,0.1,0.95
policy_v1,764,-29.101,-1.2125,1.2125,0.0708,0.1,0.95
policy_v1,765,-69.6462,-2.9019,2.9019,0.0705,0.1,0.95
policy_v1,766,-76.9599,-3.2067,3.2067,0.0702,0.1,0.95
policy_v1,767,-35.3079,-1.4712,1.4712,0.0699,0.1,0.95
policy_v1,768,-736.1363,-30.6723,30.6723,0.0696,0.1,0.95
policy_v1,769,-64.9599,-2.7067,2.7067,0.0693,0.1,0.95
policy_v1,770,-61.5051,-2.5627,2.5627,0.069,0.1,0.95
policy_v1,771,-48.101,-2.0042,2.0042,0.0687,0.1,0.95
policy_v1,772,-42.1363,-1.7557,1.7557,0.0684,0.1,0.95
policy_v1,773,-61.1363,-2.5473,2.5473,0.0681,0.1,0.95
policy_v1,774,-76.9599,-3.2067,3.2067,0.0678,0.1,0.95
policy_v1,775,-55.1363,-2.2973,2.2973,0.0675,0.1,0.95
policy_v1,776,-63.6462,-2.6519,2.6519,0.0672,0.1,0.95
policy_v1,777,-36.9599,-1.54,1.54,0.0669,0.1,0.95
policy_v1,778,-449.9599,-18.7483,18.7483,0.0666,0.1,0.95
policy_v1,779,-36.9599,-1.54,1.54,0.0663,0.1,0.95
policy_v1,780,-38.9599,-1.6233,1.6233,0.066,0.1,0.95
policy_v1,781,-67.9599,-2.8317,2.8317,0.0657,0.1,0.95
policy_v1,782,-37.101,-1.5459,1.5459,0.0654,0.1,0.95
policy_v1,783,-64.9599,-2.7067,2.7067,0.0651,0.1,0.95
policy_v1,784,-39.9599,-1.665,1.665,0.0648,0.1,0.95
policy_v1,785,-76.9599,-3.2067,3.2067,0.0645,0.1,0.95
policy_v1,786,-56.9599,-2.3733,2.3733,0.0642,0.1,0.95
policy_v1,787,-49.6462,-2.0686,2.0686,0.0639,0.1,0.95
policy_v1,788,-44.9599,-1.8733,1.8733,0.0636,0.1,0.95
policy_v1,789,-167.8188,-6.9925,6.9925,0.0633,0.1,0.95
policy_v1,790,-38.9599,-1.6233,1.6233,0.063,0.1,0.95
policy_v1,791,-61.6462,-2.5686,2.5686,0.0627,0.1,0.95
policy_v1,792,-48.9599,-2.04,2.04,0.0624,0.1,0.95
policy_v1,793,-56.9599,-2.3733,2.3733,0.0621,0.1,0.95
policy_v1,794,-44.9647,-1.8735,1.8735,0.0618,0.1,0.95
policy_v1,795,-43.101,-1.7959,1.7959,0.0615,0.1,0.95
policy_v1,796,-48.6462,-2.0269,2.0269,0.0612,0.1,0.95
policy_v1,797,-36.8188,-1.5341,1.5341,0.0609,0.1,0.95
policy_v1,798,-46.8188,-1.9508,1.9508,0.0606,0.1,0.95
policy_v1,799,-49.6462,-2.0686,2.0686,0.0603,0.1,0.95
policy_v1,800,-440.1363,-18.339,18.339,0.06,0.1,0.95
policy_v1,801,-56.9599,-2.3733,2.3733,0.0597,0.1,0.95
policy_v1,802,-58.9599,-2.4567,2.4567,0.0594,0.1,0.95
policy_v1,803,-164.9599,-6.8733,6.8733,0.0591,0.1,0.95
policy_v1,804,-49.6462,-2.0686,2.0686,0.0588,0.1,0.95
policy_v1,805,-36.9599,-1.54,1.54,0.0585,0.1,0.95
policy_v1,806,-65.5051,-2.7294,2.7294,0.0582,0.1,0.95
policy_v1,807,-46.9599,-1.9567,1.9567,0.0579,0.1,0.95
policy_v1,808,-30.101,-1.2542,1.2542,0.0576,0.1,0.95
policy_v1,809,-53.1363,-2.214,2.214,0.0573,0.1,0.95
policy_v1,810,-68.9599,-2.8733,2.8733,0.057,0.1,0.95
policy_v1,811,-47.9599,-1.9983,1.9983,0.0567,0.1,0.95
policy_v1,812,-57.9599,-2.415,2.415,0.0564,0.1,0.95
policy_v1,813,-40.8188,-1.7008,1.7008,0.0561,0.1,0.95
policy_v1,814,-34.6462,-1.4436,1.4436,0.0558,0.1,0.95
policy_v1,815,-67.9599,-2.8317,2.8317,0.0555,0.1,0.95
policy_v1,816,-35.101,-1.4625,1.4625,0.0552,0.1,0.95
policy_v1,817,-42.9599,-1.79,1.79,0.0549,0.1,0.95
policy_v1,818,-341.9599,-14.2483,14.2483,0.0546,0.1,0.95
policy_v1,819,-334.5051,-13.9377,13.9377,0.0543,0.1,0.95
policy_v1,820,-36.9294,-1.5387,1.5387,0.054,0.1,0.95
policy_v1,821,-37.101,-1.5459,1.5459,0.0537,0.1,0.95
policy_v1,822,-164.8045,-6.8669,6.8669,0.0534,0.1,0.95
policy_v1,823,-61.9456,-2.5811,2.5811,0.0531,0.1,0.95
policy_v1,824,-52.9599,-2.2067,2.2067,0.0528,0.1,0.95
policy_v1,825,-46.9599,-1.9567,1.9567,0.0525,0.1,0.95
policy_v1,826,-27.1363,-1.1307,1.1307,0.0522,0.1,0.95
policy_v1,827,-29.1363,-1.214,1.214,0.0519,0.1,0.95
policy_v1,828,-76.9599,-3.2067,3.2067,0.0516,0.1,0.95
policy_v1,829,-41.6462,-1.7353,1.7353,0.0513,0.1,0.95
policy_v1,830,-46.9599,-1.9567,1.9567,0.051,0.1,0.95
policy_v1,831,-46.9599,-1.9567,1.9567,0.0507,0.1,0.95
policy_v1,832,-58.9599,-2.4567,2.4567,0.0504,0.1,0.95
policy_v1,833,-36.1363,-1.5057,1.5057,0.0501,0.1,0.95
policy_v1,834,-32.9294,-1.3721,1.3721,0.0498,0.1,0.95
policy_v1,835,-38.6462,-1.6103,1.6103,0.0495,0.1,0.95
policy_v1,836,-56.1363,-2.339,2.339,0.0492,0.1,0.95
policy_v1,837,-223.6087,-9.317,9.317,0.0489,0.1,0.95
policy_v1,838,-56.9599,-2.3733,2.3733,0.0486,0.1,0.95
policy_v1,839,-81.9456,-3.4144,3.4144,0.0483,0.1,0.95
policy_v1,840,-35.101,-1.4625,1.4625,0.048,0.1,0.95
policy_v1,841,-52.9599,-2.2067,2.2067,0.0477,0.1,0.95
policy_v1,842,-40.1363,-1.6723,1.6723,0.0474,0.1,0.95
policy_v1,843,-36.9599,-1.54,1.54,0.0471,0.1,0.95
policy_v1,844,-353.9599,-14.7483,14.7483,0.0468,0.1,0.95
policy_v1,845,-47.9599,-1.9983,1.9983,0.0465,0.1,0.95
policy_v1,846,-33.6462,-1.4019,1.4019,0.0462,0.1,0.95
policy_v1,847,-158.8188,-6.6175,6.6175,0.0459,0.1,0.95
policy_v1,848,-46.9599,-1.9567,1.9567,0.0456,0.1,0.95
policy_v1,849,-28.101,-1.1709,1.1709,0.0453,0.1,0.95
policy_v1,850,-63.9456,-2.6644,2.6644,0.045,0.1,0.95
policy_v1,851,-58.9599,-2.4567,2.4567,0.0447,0.1,0.95
policy_v1,852,-60.8188,-2.5341,2.5341,0.0444,0.1,0.95
policy_v1,853,-47.9599,-1.9983,1.9983,0.0441,0.1,0.95
policy_v1,854,-27.101,-1.1292,1.1292,0.0438,0.1,0.95
policy_v1,855,-65.5051,-2.7294,2.7294,0.0435,0.1,0.95
policy_v1,856,-135.9599,-5.665,5.665,0.0432,0.1,0.95
policy_v1,857,-64.9599,-2.7067,2.7067,0.0429,0.1,0.95
policy_v1,858,-42.9599,-1.79,1.79,0.0426,0.1,0.95
policy_v1,859,-50.9599,-2.1233,2.1233,0.0423,0.1,0.95
policy_v1,860,-152.6462,-6.3603,6.3603,0.042,0.1,0.95
policy_v1,861,-53.9599,-2.2483,2.2483,0.0417,0.1,0.95
policy_v1,862,-274.9599,-11.4567,11.4567,0.0414,0.1,0.95
policy_v1,863,-56.9599,-2.3733,2.3733,0.0411,0.1,0.95
policy_v1,864,-36.9599,-1.54,1.54,0.0408,0.1,0.95
policy_v1,865,-36.101,-1.5042,1.5042,0.0405,0.1,0.95
policy_v1,866,-155.6462,-6.4853,6.4853,0.0402,0.1,0.95
policy_v1,867,-76.9599,-3.2067,3.2067,0.0399,0.1,0.95
policy_v1,868,-46.9599,-1.9567,1.9567,0.0396,0.1,0.95
policy_v1,869,-27.1363,-1.1307,1.1307,0.0393,0.1,0.95
policy_v1,870,-155.9599,-6.4983,6.4983,0.039,0.1,0.95
policy_v1,871,-156.9599,-6.54,6.54,0.0387,0.1,0.95
policy_v1,872,-52.9599,-2.2067,2.2067,0.0384,0.1,0.95
policy_v1,873,-63.5051,-2.646,2.646,0.0381,0.1,0.95
policy_v1,874,-60.8188,-2.5341,2.5341,0.0378,0.1,0.95
policy_v1,875,-69.5051,-2.896,2.896,0.0375,0.1,0.95
policy_v1,876,-52.101,-2.1709,2.1709,0.0372,0.1,0.95
policy_v1,877,-56.9599,-2.3733,2.3733,0.0369,0.1,0.95
policy_v1,878,-57.1363,-2.3807,2.3807,0.0366,0.1,0.95
policy_v1,879,-265.9599,-11.0817,11.0817,0.0363,0.1,0.95
policy_v1,880,-47.101,-1.9625,1.9625,0.036,0.1,0.95
policy_v1,881,-47.9599,-1.9983,1.9983,0.0357,0.1,0.95
policy_v1,882,-36.9599,-1.54,1.54,0.0354,0.1,0.95
policy_v1,883,-56.9599,-2.3733,2.3733,0.0351,0.1,0.95
policy_v1,884,-41.6462,-1.7353,1.7353,0.0348,0.1,0.95
policy_v1,885,-48.9599,-2.04,2.04,0.0345,0.1,0.95
policy_v1,886,-69.6462,-2.9019,2.9019,0.0342,0.1,0.95
policy_v1,887,-67.9599,-2.8317,2.8317,0.0339,0.1,0.95
policy_v1,888,-28.101,-1.1709,1.1709,0.0336,0.1,0.95
policy_v1,889,-48.9599,-2.04,2.04,0.0333,0.1,0.95
policy_v1,890,-34.1363,-1.4223,1.4223,0.033,0.1,0.95
policy_v1,891,-38.9599,-1.6233,1.6233,0.0327,0.1,0.95
policy_v1,892,-46.9599,-1.9567,1.9567,0.0324,0.1,0.95
policy_v1,893,-56.9599,-2.3733,2.3733,0.0321,0.1,0.95
policy_v1,894,-38.9599,-1.6233,1.6233,0.0318,0.1,0.95
policy_v1,895,-44.8188,-1.8675,1.8675,0.0315,0.1,0.95
policy_v1,896,-56.9599,-2.3733,2.3733,0.0312,0.1,0.95
policy_v1,897,-344.6462,-14.3603,14.3603,0.0309,0.1,0.95
policy_v1,898,-27.3079,-1.1378,1.1378,0.0306,0.1,0.95
policy_v1,899,-54.6462,-2.2769,2.2769,0.0303,0.1,0.95
policy_v1,900,-263.4676,-10.9778,10.9778,0.03,0.1,0.95
policy_v1,901,-57.9599,-2.415,2.415,0.0297,0.1,0.95
policy_v1,902,-175.9599,-7.3317,7.3317,0.0294,0.1,0.95
policy_v1,903,-51.1363,-2.1307,2.1307,0.0291,0.1,0.95
policy_v1,904,-65.6462,-2.7353,2.7353,0.0288,0.1,0.95
policy_v1,905,-343.9647,-14.3319,14.3319,0.0285,0.1,0.95
policy_v1,906,-72.8188,-3.0341,3.0341,0.0282,0.1,0.95
policy_v1,907,-57.1363,-2.3807,2.3807,0.0279,0.1,0.95
policy_v1,908,-68.122,-2.8384,2.8384,0.0276,0.1,0.95
policy_v1,909,-67.9952,-2.8331,2.8331,0.0273,0.1,0.95
policy_v1,910,-51.1716,-2.1321,2.1321,0.027,0.1,0.95
policy_v1,911,-161.9647,-6.7485,6.7485,0.0267,0.1,0.95
policy_v1,912,-45.9647,-1.9152,1.9152,0.0264,0.1,0.95
policy_v1,913,-79.1573,-3.2982,3.2982,0.0261,0.1,0.95
policy_v1,914,-50.9647,-2.1235,2.1235,0.0258,0.1,0.95
policy_v1,915,-48.1363,-2.0057,2.0057,0.0255,0.1,0.95
policy_v1,916,-59.9599,-2.4983,2.4983,0.0252,0.1,0.95
policy_v1,917,-43.1363,-1.7973,1.7973,0.0249,0.1,0.95
policy_v1,918,-65.1363,-2.714,2.714,0.0246,0.1,0.95
policy_v1,919,-46.1363,-1.9223,1.9223,0.0243,0.1,0.95
policy_v1,920,-154.1363,-6.4223,6.4223,0.024,0.1,0.95
policy_v1,921,-52.9599,-2.2067,2.2067,0.0237,0.1,0.95
policy_v1,922,-68.9952,-2.8748,2.8748,0.0234,0.1,0.95
policy_v1,923,-45.1363,-1.8807,1.8807,0.0231,0.1,0.95
policy_v1,924,-38.1363,-1.589,1.589,0.0228,0.1,0.95
policy_v1,925,-156.101,-6.5042,6.5042,0.0225,0.1,0.95
policy_v1,926,-68.101,-2.8375,2.8375,0.0222,0.1,0.95
policy_v1,927,-76.9599,-3.2067,3.2067,0.0219,0.1,0.95
policy_v1,928,-58.1363,-2.4223,2.4223,0.0216,0.1,0.95
policy_v1,929,-44.9599,-1.8733,1.8733,0.0213,0.1,0.95
policy_v1,930,-45.1363,-1.8807,1.8807,0.021,0.1,0.95
policy_v1,931,-59.101,-2.4625,2.4625,0.0207,0.1,0.95
policy_v1,932,-46.9599,-1.9567,1.9567,0.0204,0.1,0.95
policy_v1,933,-68.9599,-2.8733,2.8733,0.0201,0.1,0.95
policy_v1,934,-46.9599,-1.9567,1.9567,0.0198,0.1,0.95
policy_v1,935,-56.9599,-2.3733,2.3733,0.0195,0.1,0.95
policy_v1,936,-34.6462,-1.4436,1.4436,0.0192,0.1,0.95
policy_v1,937,-138.9599,-5.79,5.79,0.0189,0.1,0.95
policy_v1,938,-27.101,-1.1292,1.1292,0.0186,0.1,0.95
policy_v1,939,-58.9599,-2.4567,2.4567,0.0183,0.1,0.95
policy_v1,940,-46.9599,-1.9567,1.9567,0.018,0.1,0.95
policy_v1,941,-56.9599,-2.3733,2.3733,0.0177,0.1,0.95
policy_v1,942,-38.1363,-1.589,1.589,0.0174,0.1,0.95
policy_v1,943,-46.9599,-1.9567,1.9567,0.0171,0.1,0.95
policy_v1,944,-33.6462,-1.4019,1.4019,0.0168,0.1,0.95
policy_v1,945,-76.9599,-3.2067,3.2067,0.0165,0.1,0.95
policy_v1,946,-68.9599,-2.8733,2.8733,0.0162,0.1,0.95
policy_v1,947,-51.6462,-2.1519,2.1519,0.0159,0.1,0.95
policy_v1,948,-37.9599,-1.5817,1.5817,0.0156,0.1,0.95
policy_v1,949,-46.9599,-1.9567,1.9567,0.0153,0.1,0.95
policy_v1,950,-47.9599,-1.9983,1.9983,0.015,0.1,0.95
policy_v1,951,-27.1716,-1.1321,1.1321,0.0147,0.1,0.95
policy_v1,952,-56.9599,-2.3733,2.3733,0.0144,0.1,0.95
policy_v1,953,-50.8188,-2.1175,2.1175,0.0141,0.1,0.95
policy_v1,954,-62.8188,-2.6175,2.6175,0.0138,0.1,0.95
policy_v1,955,-31.0,-1.2917,1.2917,0.0135,0.1,0.95
policy_v1,956,-78.9599,-3.29,3.29,0.0132,0.1,0.95
policy_v1,957,-39.9599,-1.665,1.665,0.0129,0.1,0.95
policy_v1,958,-52.8188,-2.2008,2.2008,0.0126,0.1,0.95
policy_v1,959,-67.9599,-2.8317,2.8317,0.0123,0.1,0.95
policy_v1,960,-46.9599,-1.9567,1.9567,0.012,0.1,0.95
policy_v1,961,-50.9599,-2.1233,2.1233,0.0117,0.1,0.95
policy_v1,962,-59.5051,-2.4794,2.4794,0.0114,0.1,0.95
policy_v1,963,-30.1363,-1.2557,1.2557,0.0111,0.1,0.95
policy_v1,964,-76.9599,-3.2067,3.2067,0.0108,0.1,0.95
policy_v1,965,-45.1363,-1.8807,1.8807,0.0105,0.1,0.95
policy_v1,966,-53.5051,-2.2294,2.2294,0.0102,0.1,0.95
policy_v1,967,-45.6462,-1.9019,1.9019,0.01,0.1,0.95
policy_v1,968,-31.1363,-1.2973,1.2973,0.01,0.1,0.95
policy_v1,969,-43.9599,-1.8317,1.8317,0.01,0.1,0.95
policy_v1,970,-63.5051,-2.646,2.646,0.01,0.1,0.95
policy_v1,971,-168.5051,-7.021,7.021,0.01,0.1,0.95
policy_v1,972,-46.9599,-1.9567,1.9567,0.01,0.1,0.95
policy_v1,973,-56.9599,-2.3733,2.3733,0.01,0.1,0.95
policy_v1,974,-36.9599,-1.54,1.54,0.01,0.1,0.95
policy_v1,975,-27.101,-1.1292,1.1292,0.01,0.1,0.95
policy_v1,976,-56.9599,-2.3733,2.3733,0.01,0.1,0.95
policy_v1,977,-48.9599,-2.04,2.04,0.01,0.1,0.95
policy_v1,978,-56.6462,-2.3603,2.3603,0.01,0.1,0.95
policy_v1,979,-35.6462,-1.4853,1.4853,0.01,0.1,0.95
policy_v1,980,-73.6462,-3.0686,3.0686,0.01,0.1,0.95
policy_v1,981,-46.9599,-1.9567,1.9567,0.01,0.1,0.95
policy_v1,982,-56.9599,-2.3733,2.3733,0.01,0.1,0.95
policy_v1,983,-36.9599,-1.54,1.54,0.01,0.1,0.95
policy_v1,984,-56.9599,-2.3733,2.3733,0.01,0.1,0.95
policy_v1,985,-40.9599,-1.7067,1.7067,0.01,0.1,0.95
policy_v1,986,-36.9599,-1.54,1.54,0.01,0.1,0.95
policy_v1,987,-146.9599,-6.1233,6.1233,0.01,0.1,0.95
policy_v1,988,-37.9599,-1.5817,1.5817,0.01,0.1,0.95
policy_v1,989,-59.6462,-2.4853,2.4853,0.01,0.1,0.95
policy_v1,990,-34.9599,-1.4567,1.4567,0.01,0.1,0.95
policy_v1,991,-28.1363,-1.1723,1.1723,0.01,0.1,0.95
policy_v1,992,-42.9599,-1.79,1.79,0.01,0.1,0.95
policy_v1,993,-44.9599,-1.8733,1.8733,0.01,0.1,0.95
policy_v1,994,-73.5051,-3.0627,3.0627,0.01,0.1,0.95
policy_v1,995,-67.9599,-2.8317,2.8317,0.01,0.1,0.95
policy_v1,996,-55.9599,-2.3317,2.3317,0.01,0.1,0.95
policy_v1,997,-44.9599,-1.8733,1.8733,0.01,0.1,0.95
policy_v1,998,-34.101,-1.4209,1.4209,0.01,0.1,0.95
policy_v1,999,-46.9599,-1.9567,1.9567,0.01,0.1,0.95
